Code Domaine,Domaine,Code zone (FAO),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"MK","Indicateurs macro","16","Bangladesh","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","1846.416377","X","Sources internationales sûres",""
"MK","Indicateurs macro","14","Barbade","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","18148.958511","X","Sources internationales sûres",""
"MK","Indicateurs macro","57","Bélarus","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","6673.531291","X","Sources internationales sûres",""
"MK","Indicateurs macro","255","Belgique","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","46198.310321","X","Sources internationales sûres",""
"MK","Indicateurs macro","23","Belize","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","4815.171852","X","Sources internationales sûres",""
"MK","Indicateurs macro","53","Bénin","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","1220.492825","X","Sources internationales sûres",""
"MK","Indicateurs macro","17","Bermudes","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","117767.894282","X","Sources internationales sûres",""
"MK","Indicateurs macro","18","Bhoutan","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","3360.617194","X","Sources internationales sûres",""
"MK","Indicateurs macro","19","Bolivie (État plurinational de)","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","3552.06876","X","Sources internationales sûres",""
"MK","Indicateurs macro","80","Bosnie-Herzégovine","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","6108.558032","X","Sources internationales sûres",""
"MK","Indicateurs macro","20","Botswana","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","7961.365304","X","Sources internationales sûres",""
"MK","Indicateurs macro","21","Brésil","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","8755.271208","X","Sources internationales sûres",""
"MK","Indicateurs macro","26","Brunéi Darussalam","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","31086.329196","X","Sources internationales sûres",""
"MK","Indicateurs macro","27","Bulgarie","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","9703.487814","X","Sources internationales sûres",""
"MK","Indicateurs macro","233","Burkina Faso","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","786.895614","X","Sources internationales sûres",""
"MK","Indicateurs macro","29","Burundi","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","260.381563","X","Sources internationales sûres",""
"MK","Indicateurs macro","35","Cabo Verde","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","3603.782576","X","Sources internationales sûres",""
"MK","Indicateurs macro","115","Cambodge","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","1643.641451","X","Sources internationales sûres",""
"MK","Indicateurs macro","32","Cameroun","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","1501.808291","X","Sources internationales sûres",""
"MK","Indicateurs macro","33","Canada","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","46550.335507","X","Sources internationales sûres",""
"MK","Indicateurs macro","40","Chili","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","14896.453867","X","Sources internationales sûres",""
"MK","Indicateurs macro","351","Chine","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","10238.512141","Fc","Donnée calculée",""
"MK","Indicateurs macro","96","Chine - RAS de Hong-Kong","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","49180.094302","X","Sources internationales sûres",""
"MK","Indicateurs macro","128","Chine - RAS de Macao","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","84096.705446","X","Sources internationales sûres",""
"MK","Indicateurs macro","41","Chine, continentale","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","10003.555003","X","Sources internationales sûres",""
"MK","Indicateurs macro","50","Chypre","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","28284.907631","X","Sources internationales sûres",""
"MK","Indicateurs macro","44","Colombie","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","6432.387583","X","Sources internationales sûres",""
"MK","Indicateurs macro","45","Comores","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","1370.149168","X","Sources internationales sûres",""
"MK","Indicateurs macro","46","Congo","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","2304.126508","X","Sources internationales sûres",""
"MK","Indicateurs macro","48","Costa Rica","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","12238.375054","X","Sources internationales sûres",""
"MK","Indicateurs macro","107","Côte d'Ivoire","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","2276.340329","X","Sources internationales sûres",""
"MK","Indicateurs macro","98","Croatie","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","14627.294714","X","Sources internationales sûres",""
"MK","Indicateurs macro","49","Cuba","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","9295.901636","X","Sources internationales sûres",""
"MK","Indicateurs macro","279","Curaçao","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","18980.00116","X","Sources internationales sûres",""
"MK","Indicateurs macro","54","Danemark","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","60656.938517","X","Sources internationales sûres",""
"MK","Indicateurs macro","72","Djibouti","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","3252.320409","X","Sources internationales sûres",""
"MK","Indicateurs macro","55","Dominique","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","8110.516934","X","Sources internationales sûres",""
"MK","Indicateurs macro","59","Égypte","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","3161.324684","X","Sources internationales sûres",""
"MK","Indicateurs macro","60","El Salvador","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","4187.250031","X","Sources internationales sûres",""
"MK","Indicateurs macro","225","Émirats arabes unis","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","43103.323058","X","Sources internationales sûres",""
"MK","Indicateurs macro","58","Équateur","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","6183.823825","X","Sources internationales sûres",""
"MK","Indicateurs macro","178","Érythrée","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","566.711679","X","Sources internationales sûres",""
"MK","Indicateurs macro","203","Espagne","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","29815.717809","X","Sources internationales sûres",""
"MK","Indicateurs macro","63","Estonie","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","23740.163796","X","Sources internationales sûres",""
"MK","Indicateurs macro","209","Eswatini","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","4001.578285","X","Sources internationales sûres",""
"MK","Indicateurs macro","231","États-Unis d'Amérique","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","65133.731652","X","Sources internationales sûres",""
"MK","Indicateurs macro","238","Éthiopie","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","827.544333","X","Sources internationales sûres",""
"MK","Indicateurs macro","185","Fédération de Russie","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","11605.566389","X","Sources internationales sûres",""
"MK","Indicateurs macro","66","Fidji","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","6185.100338","X","Sources internationales sûres",""
"MK","Indicateurs macro","67","Finlande","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","48678.365212","X","Sources internationales sûres",""
"MK","Indicateurs macro","68","France","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","40318.752736","X","Sources internationales sûres",""
"MK","Indicateurs macro","74","Gabon","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","7773.19892","X","Sources internationales sûres",""
"MK","Indicateurs macro","75","Gambie","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","776.444497","X","Sources internationales sûres",""
"MK","Indicateurs macro","73","Géorgie","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","4439.323978","X","Sources internationales sûres",""
"MK","Indicateurs macro","81","Ghana","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","2202.629207","X","Sources internationales sûres",""
"MK","Indicateurs macro","84","Grèce","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","19604.489125","X","Sources internationales sûres",""
"MK","Indicateurs macro","86","Grenade","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","10817.732726","X","Sources internationales sûres",""
"MK","Indicateurs macro","85","Groenland","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","53352.647732","X","Sources internationales sûres",""
"MK","Indicateurs macro","89","Guatemala","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","4363.138793","X","Sources internationales sûres",""
"MK","Indicateurs macro","90","Guinée","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","967.360684","X","Sources internationales sûres",""
"MK","Indicateurs macro","61","Guinée équatoriale","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","8130.407178","X","Sources internationales sûres",""
"MK","Indicateurs macro","175","Guinée-Bissau","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","688.351615","X","Sources internationales sûres",""
"MK","Indicateurs macro","91","Guyana","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","6609.587274","X","Sources internationales sûres",""
"MK","Indicateurs macro","93","Haïti","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","714.830247","X","Sources internationales sûres",""
"MK","Indicateurs macro","95","Honduras","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","2574.908102","X","Sources internationales sûres",""
"MK","Indicateurs macro","97","Hongrie","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","16879.138985","X","Sources internationales sûres",""
"MK","Indicateurs macro","36","Îles Caïmanes","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","92692.370523","X","Sources internationales sûres",""
"MK","Indicateurs macro","47","Îles Cook","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","21603.464347","X","Sources internationales sûres",""
"MK","Indicateurs macro","127","Îles Marshall","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","4038.17023","X","Sources internationales sûres",""
"MK","Indicateurs macro","25","Îles Salomon","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","1944.818169","X","Sources internationales sûres",""
"MK","Indicateurs macro","224","Îles Turques-et-Caïques","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","31353.460239","X","Sources internationales sûres",""
"MK","Indicateurs macro","239","Îles Vierges britanniques","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","43188.619547","X","Sources internationales sûres",""
"MK","Indicateurs macro","100","Inde","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","2116.177386","X","Sources internationales sûres",""
"MK","Indicateurs macro","101","Indonésie","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","4135.569274","X","Sources internationales sûres",""
"MK","Indicateurs macro","102","Iran (République islamique d')","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","7282.005946","X","Sources internationales sûres",""
"MK","Indicateurs macro","103","Iraq","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","5729.677358","X","Sources internationales sûres",""
"MK","Indicateurs macro","104","Irlande","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","81636.578555","X","Sources internationales sûres",""
"MK","Indicateurs macro","99","Islande","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","71344.613669","X","Sources internationales sûres",""
"MK","Indicateurs macro","105","Israël","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","46376.46651","X","Sources internationales sûres",""
"MK","Indicateurs macro","106","Italie","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","33089.573308","X","Sources internationales sûres",""
"MK","Indicateurs macro","109","Jamaïque","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","5369.49399","X","Sources internationales sûres",""
"MK","Indicateurs macro","110","Japon","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","40063.485352","X","Sources internationales sûres",""
"MK","Indicateurs macro","112","Jordanie","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","4405.480596","X","Sources internationales sûres",""
"MK","Indicateurs macro","108","Kazakhstan","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","9792.625928","X","Sources internationales sûres",""
"MK","Indicateurs macro","114","Kenya","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","1816.523795","X","Sources internationales sûres",""
"MK","Indicateurs macro","113","Kirghizistan","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","1317.770772","X","Sources internationales sûres",""
"MK","Indicateurs macro","83","Kiribati","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","1656.944815","X","Sources internationales sûres",""
"MK","Indicateurs macro","118","Koweït","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","31999.271891","X","Sources internationales sûres",""
"MK","Indicateurs macro","122","Lesotho","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","1157.536027","X","Sources internationales sûres",""
"MK","Indicateurs macro","119","Lettonie","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","17885.427445","X","Sources internationales sûres",""
"MK","Indicateurs macro","121","Liban","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","7784.316857","X","Sources internationales sûres",""
"MK","Indicateurs macro","123","Libéria","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","522.999168","X","Sources internationales sûres",""
"MK","Indicateurs macro","124","Libye","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","4810.082385","X","Sources internationales sûres",""
"MK","Indicateurs macro","125","Liechtenstein","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","178799.449956","X","Sources internationales sûres",""
"MK","Indicateurs macro","126","Lituanie","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","19795.215752","X","Sources internationales sûres",""
"MK","Indicateurs macro","256","Luxembourg","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","115480.86757","X","Sources internationales sûres",""
"MK","Indicateurs macro","154","Macédoine du Nord","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","6093.14769","X","Sources internationales sûres",""
"MK","Indicateurs macro","129","Madagascar","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","522.989511","X","Sources internationales sûres",""
"MK","Indicateurs macro","131","Malaisie","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","11414.293654","X","Sources internationales sûres",""
"MK","Indicateurs macro","130","Malawi","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","434.772494","X","Sources internationales sûres",""
"MK","Indicateurs macro","132","Maldives","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","10626.48444","X","Sources internationales sûres",""
"MK","Indicateurs macro","133","Mali","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","886.794271","X","Sources internationales sûres",""
"MK","Indicateurs macro","134","Malte","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","33752.370516","X","Sources internationales sûres",""
"MK","Indicateurs macro","143","Maroc","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","3282.007597","X","Sources internationales sûres",""
"MK","Indicateurs macro","137","Maurice","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","11168.6188","X","Sources internationales sûres",""
"MK","Indicateurs macro","136","Mauritanie","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","1677.917728","X","Sources internationales sûres",""
"MK","Indicateurs macro","138","Mexique","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","9848.604353","X","Sources internationales sûres",""
"MK","Indicateurs macro","145","Micronésie (États fédérés de)","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","3640.419084","X","Sources internationales sûres",""
"MK","Indicateurs macro","140","Monaco","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","190532.469952","X","Sources internationales sûres",""
"MK","Indicateurs macro","141","Mongolie","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","4295.235029","X","Sources internationales sûres",""
"MK","Indicateurs macro","273","Monténégro","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","8825.344514","X","Sources internationales sûres",""
"MK","Indicateurs macro","142","Montserrat","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","13487.450168","X","Sources internationales sûres",""
"MK","Indicateurs macro","144","Mozambique","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","503.745209","X","Sources internationales sûres",""
"MK","Indicateurs macro","28","Myanmar","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","1420.740813","X","Sources internationales sûres",""
"MK","Indicateurs macro","147","Namibie","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","4957.358577","X","Sources internationales sûres",""
"MK","Indicateurs macro","148","Nauru","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","12350.926128","X","Sources internationales sûres",""
"MK","Indicateurs macro","149","Népal","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","1073.621801","X","Sources internationales sûres",""
"MK","Indicateurs macro","157","Nicaragua","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","1912.899162","X","Sources internationales sûres",""
"MK","Indicateurs macro","158","Niger","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","554.579943","X","Sources internationales sûres",""
"MK","Indicateurs macro","159","Nigéria","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","2361.206967","X","Sources internationales sûres",""
"MK","Indicateurs macro","162","Norvège","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","74985.515257","X","Sources internationales sûres",""
"MK","Indicateurs macro","153","Nouvelle-Calédonie","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","34941.501541","X","Sources internationales sûres",""
"MK","Indicateurs macro","156","Nouvelle-Zélande","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","43229.343479","X","Sources internationales sûres",""
"MK","Indicateurs macro","221","Oman","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","15343.062004","X","Sources internationales sûres",""
"MK","Indicateurs macro","226","Ouganda","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","736.603087","X","Sources internationales sûres",""
"MK","Indicateurs macro","235","Ouzbékistan","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","1756.163496","X","Sources internationales sûres",""
"MK","Indicateurs macro","165","Pakistan","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","1186.69208","X","Sources internationales sûres",""
"MK","Indicateurs macro","180","Palaos","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","15572.490338","X","Sources internationales sûres",""
"MK","Indicateurs macro","299","Palestine","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","3424.465313","X","Sources internationales sûres",""
"MK","Indicateurs macro","166","Panama","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","15727.970387","X","Sources internationales sûres",""
"MK","Indicateurs macro","168","Papouasie-Nouvelle-Guinée","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","2845.190636","X","Sources internationales sûres",""
"MK","Indicateurs macro","169","Paraguay","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","5406.483416","X","Sources internationales sûres",""
"MK","Indicateurs macro","150","Pays-Bas","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","53052.814311","X","Sources internationales sûres",""
"MK","Indicateurs macro","170","Pérou","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","6977.76782","X","Sources internationales sûres",""
"MK","Indicateurs macro","171","Philippines","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","3323.767006","X","Sources internationales sûres",""
"MK","Indicateurs macro","173","Pologne","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","15727.030606","X","Sources internationales sûres",""
"MK","Indicateurs macro","70","Polynésie française","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","21566.946149","X","Sources internationales sûres",""
"MK","Indicateurs macro","177","Porto Rico","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","35790.652374","X","Sources internationales sûres",""
"MK","Indicateurs macro","174","Portugal","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","23350.353854","X","Sources internationales sûres",""
"MK","Indicateurs macro","179","Qatar","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","64781.733197","X","Sources internationales sûres",""
"MK","Indicateurs macro","212","République arabe syrienne","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","1193.853039","X","Sources internationales sûres",""
"MK","Indicateurs macro","37","République centrafricaine","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","467.907246","X","Sources internationales sûres",""
"MK","Indicateurs macro","117","République de Corée","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","32143.085012","X","Sources internationales sûres",""
"MK","Indicateurs macro","146","République de Moldova","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","2956.883244","X","Sources internationales sûres",""
"MK","Indicateurs macro","250","République démocratique du Congo","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","545.216205","X","Sources internationales sûres",""
"MK","Indicateurs macro","120","République démocratique populaire lao","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","2625.387111","X","Sources internationales sûres",""
"MK","Indicateurs macro","56","République dominicaine","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","8282.123087","X","Sources internationales sûres",""
"MK","Indicateurs macro","116","République populaire démocratique de Corée","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","639.55639","X","Sources internationales sûres",""
"MK","Indicateurs macro","215","République-Unie de Tanzanie","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","1085.115284","X","Sources internationales sûres",""
"MK","Indicateurs macro","183","Roumanie","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","12914.107396","X","Sources internationales sûres",""
"MK","Indicateurs macro","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","41854.503068","X","Sources internationales sûres",""
"MK","Indicateurs macro","184","Rwanda","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","820.091211","X","Sources internationales sûres",""
"MK","Indicateurs macro","189","Sainte-Lucie","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","11611.422134","X","Sources internationales sûres",""
